cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
10,30,DecisionTreeRegressor,-0.1463925161307413,-0.1411747894971937,3.2195786511496363,3.791727066040039,,,,
10,30,ExtraTreeRegressor,-0.1499459155041871,-0.1447120158179637,3.224564551270054,0.6525835990905762,,,,
10,30,PassiveAggressiveRegressor,-0.3295263244056741,-0.3234750768484518,3.467215521650234,0.1710748672485351,,,,
10,30,Lars,-5.334088105738408,-5.305258939686194,7.567883150053229,0.0615363121032714,,,,
10,30,TweedieRegressor,0.1261745398468267,0.1421461668601868,2.859729089759936,0.0254054069519042,0.1331,0.0644,0.0913,DJF
10,30,KNeighborsRegressor,0.0561081005134153,0.07336038949672,2.9721701997539305,0.2000465393066406,0.0665,0.0569,0.0208,DJF
10,30,ElasticNet,0.0293470479680453,0.0470884707306115,3.01400893750528,0.0242323875427246,0.0358,0.0665,-0.0263,DJF
10,30,CatBoostRegressor,0.0076745501144672,0.0258120989547796,3.04747120554974,4.046578884124756,0.0107,0.1089,-0.0824,DJF
10,30,HistGradientBoostingRegressor,0.0070646509176659,0.0252133473874892,3.048407574126901,1.483997106552124,0.0139,0.0673,-0.0469,DJF
10,30,GradientBoostingRegressor,0.0030726482882433,0.0212943098751764,3.054529344420363,17.849904537200928,,,,DJF
10,30,PoissonRegressor,0.0026814749697569,0.0209102863533315,3.055128552172298,0.044234275817871,,,,DJF
10,30,LGBMRegressor,-0.0038277382430549,0.0145200473868953,3.0650823130580034,0.4441986083984375,,,,DJF
10,30,AdaBoostRegressor,-0.0118758554588824,0.0066190322322832,3.077344822971697,4.304128170013428,,,,DJF
10,30,XGBRegressor,-0.0313203943415829,-0.0124701028121876,3.106771760825888,1.30070161819458,,,,DJF
10,30,BayesianRidge,-0.0587548275073632,-0.0394030942669767,3.147822590132172,0.0534448623657226,,,,DJF
10,30,RidgeCV,-0.0589190116124114,-0.0395642774440285,3.148066651545948,0.0405240058898925,,,,DJF
10,30,Ridge,-0.0593099699133301,-0.0399480898783586,3.148647739049224,0.0296642780303955,,,,DJF
10,30,LassoLarsIC,-0.0593678960684465,-0.04000495726947,3.1487338264878377,0.0598022937774658,,,,DJF
10,30,LinearRegression,-0.0593795620780592,-0.040016410049825,3.1487511637405974,0.0321817398071289,,,,DJF
10,30,TransformedTargetRegressor,-0.0593795620780592,-0.040016410049825,3.1487511637405974,0.038447618484497,,,,DJF
10,30,LassoLarsCV,-0.0593803453507859,-0.0400171790060315,3.1487523277853566,0.1524908542633056,,,,DJF
10,30,ElasticNetCV,-0.0615261694007553,-0.0421237820640234,3.151939686544853,0.2030894756317138,,,,DJF
10,30,LassoCV,-0.0621555829278537,-0.0427416912821374,3.1528739920494173,0.3448965549468994,,,,DJF
10,30,HuberRegressor,-0.063285564186057,-0.0438510189430136,3.154550649186085,0.1982629299163818,,,,DJF
10,30,SGDRegressor,-0.0745209749071562,-0.0548810708166518,3.1711734346603717,0.0486414432525634,,,,DJF
10,30,LinearSVR,-0.0765045607390275,-0.0568284010179649,3.174099107829252,0.5381782054901123,,,,DJF
10,30,Lasso,-0.078237397305628,-0.0585295651046722,3.1766527353663,0.0255420207977294,,,,DJF
10,30,LassoLars,-0.078237397305628,-0.0585295651046722,3.1766527353663,0.0224227905273437,,,,DJF
10,30,BaggingRegressor,-0.0950814722762685,-0.0750657670559467,3.201369194239208,4.659003257751465,,,,DJF
10,30,RandomForestRegressor,-0.0957008209716065,-0.0756737954055131,3.202274370526856,45.52804660797119,,,,DJF
10,30,LarsCV,-0.1023177080537101,-0.0821697401973262,3.2119290106246914,0.1393942832946777,,,,DJF
10,30,DummyRegressor,-0.1029322826871461,-0.0827730817444485,3.212824258437524,0.01800537109375,,,,DJF
10,30,MLPRegressor,-0.1148786887012025,-0.0945011334649905,3.2301772409938643,8.39279055595398,,,,DJF
10,30,ExtraTreesRegressor,-0.1209686293984855,-0.100479763304687,3.238987525699384,14.356310606002808,,,,DJF
10,30,OrthogonalMatchingPursuitCV,-0.1503306350959823,-0.1293050954618153,3.281133408919142,0.0463361740112304,,,,DJF
10,30,QuantileRegressor,-0.1663904614939688,-0.145071383196963,3.303958058912796,7.266517162322998,,,,DJF
10,30,OrthogonalMatchingPursuit,-0.1775141654920211,-0.1559917701032556,3.319675369178979,0.0203015804290771,,,,DJF
10,30,DecisionTreeRegressor,-0.4858340659603908,-0.458676254031789,3.7290456644018826,0.7774310111999512,,,,DJF
10,30,PassiveAggressiveRegressor,-0.5235588964301889,-0.4957115567310182,3.776088547004268,0.0510151386260986,,,,DJF
10,30,ExtraTreeRegressor,-0.6494999511352593,-0.6193506831413167,3.929060348904679,0.1546955108642578,,,,DJF
10,30,RANSACRegressor,-1.2734894533559775,-1.2319350157438662,4.612740444762917,0.1841671466827392,,,,DJF
10,30,Lars,-160.96608938703733,-158.0057018880866,38.93360282455416,0.0301916599273681,,,,DJF
10,30,TweedieRegressor,0.4479147371685783,0.4579811216205288,1.8533159929019427,0.0257332324981689,0.4145,0.0855,0.3249,JJA
10,30,LinearSVR,0.4381805803455053,0.4484244514494162,1.8695830828510531,0.9465343952178956,0.3912,0.0862,0.3378,JJA
10,30,HuberRegressor,0.430859919167068,0.4412372707219634,1.8817242504248195,0.2152125835418701,0.3816,0.0856,0.3306,JJA
10,30,CatBoostRegressor,0.4304577952329994,0.4408424788693507,1.8823888958895865,4.311061143875122,0.3857,0.1187,0.3081,JJA
10,30,PoissonRegressor,0.4263656392334485,0.4368249367352697,1.88913926652521,0.0435302257537841,0.395,0.1098,0.2819,JJA
